,year,id,oil_price,gas_price,gas_product,oil_product,population
923,1985,ITA,43.43477,5.097799578,94.93820811,2352000.0,56605063.0
924,1986,ITA,22.21579,4.36528903,95.30365813,2529000.0,56504856.0
925,1987,ITA,27.45986,3.06643038,99.5671221,3935000.0,56711164.0
926,1988,ITA,21.41834,2.703374473,101.3996465,4835000.0,56542468.0
927,1989,ITA,24.86816,2.587838608,103.8430117,4605000.0,56558236.0
928,1990,ITA,30.875,3.246745781,105.6755352,4670000.0,56625527.0
929,1991,ITA,24.95484,3.597694093,111.446323,4330000.0,56700647.0
930,1992,ITA,23.38595,2.847906118,120.0196019,4500000.0,56750751.0
931,1993,ITA,20.01414,2.793740506,127.7418569,4640000.0,56766415.0
932,1994,ITA,18.26323,2.489883966,134.7391655,4895000.0,56803025.0
933,1995,ITA,19.09535,2.381257384,133.1610938,5235000.0,56852924.0
934,1996,ITA,22.48449,2.29275211,133.2976779,5450000.0,56792671.0
935,1997,ITA,20.3782,2.388709916,128.5424499,5950000.0,56861664.0
936,1998,ITA,13.61725,2.089648734,126.5861453,5620000.0,56818149.0
937,1999,ITA,18.55794,2.086514768,120.1120589,5015000.0,56942410.0
938,2000,ITA,28.50001,3.703765823,98.95627598,4585000.0,56901361.0
939,2001,ITA,23.698,3.844696203,100.5524351,3907308.0,56953195.0
940,2002,ITA,23.71533,3.56332173,96.46885397,4251009.672,57218900.0
941,2003,ITA,26.54107,5.920566456,91.60022144,4773296.136,57636432.0
942,2004,ITA,34.29882,6.070709916,85.50453518,5187500.166,58168810.0
943,2005,ITA,47.25731,9.00903903,79.63314906,5707489.356,58646855.0
944,2006,ITA,55.369,5.77772569,72.4291562,5495055.006,58578414.0
945,2007,ITA,60.11999161,5.77205776,64.031094,5375262.102,59375289.0
946,2008,ITA,77.78562545,7.077590651,61.0558195,4952650.836,59832179.0
947,2009,ITA,49.50098024,3.125018062,52.88205744,4122484.836,60192698.0
948,2010,ITA,62.7780519,3.537880178,55.45491203,4781072.904,60483385.0
949,2011,ITA,85.17070839,3.023886476,55.73858668,4939068.384,60770000.0
950,2012,ITA,83.75446549,1.995052136,56.76772851,5028167.058,59539717.0
951,2013,ITA,80.31953005,2.740399897,51.02828366,5068411.932,60233948.0
952,1980,JPN,75.97401,5.689913502,15.46272115,521000.0,116847008.0
953,1981,JPN,67.14143,6.409008439,16.60284819,487000.0,117670369.0
954,1982,JPN,58.02282,6.56332173,16.27206951,491000.0,118434004.0
955,1983,JPN,50.38642,5.775166667,15.75830316,517000.0,119308471.0
956,1984,JPN,45.81844,5.424973629,16.64627493,506000.0,120035052.0
957,1985,JPN,43.43477,5.097799578,17.25617547,634000.0,120722282.0
958,1986,JPN,22.21579,4.36528903,15.12406263,728000.0,121486432.0
959,1987,JPN,27.45986,3.06643038,15.57636613,713000.0,122043593.0
960,1988,JPN,21.41834,2.703374473,15.06365043,707000.0,122795461.0
961,1989,JPN,24.86816,2.587838608,14.43151119,667000.0,123184736.0
962,1990,JPN,30.875,3.246745781,12.2894213,540000.0,123437042.0
963,1991,JPN,24.95484,3.597694093,15.33944525,516000.0,123859656.0
964,1992,JPN,23.38595,2.847906118,15.51385264,625000.0,124095021.0
965,1993,JPN,20.01414,2.793740506,15.83114801,570000.0,124498297.0
966,1994,JPN,18.26323,2.489883966,16.32705337,543000.0,125044011.0
967,1995,JPN,19.09535,2.381257384,15.8689713,531000.0,125469837.0
968,1996,JPN,22.48449,2.29275211,16.01816317,518000.0,125657934.0
969,1997,JPN,20.3782,2.388709916,16.37118054,498000.0,126033663.0
970,1998,JPN,13.61725,2.089648734,16.53298017,450000.0,126425419.0
971,1999,JPN,18.55794,2.086514768,16.37958571,378000.0,126401531.0
972,2000,JPN,28.50001,3.703765823,17.62355168,337000.0,126927487.0
973,2001,JPN,23.698,3.844696203,36.0925329,315445.65,127233378.0
974,2002,JPN,23.71533,3.56332173,40.84901443,265509.198,127524951.0
975,2003,JPN,26.54107,5.920566456,34.5224319,249000.0,127654540.0
976,2004,JPN,34.29882,6.070709916,37.52409465,298800.0,128040480.0
977,2005,JPN,47.25731,9.00903903,35.61754436,327724.836,127476092.0
978,2006,JPN,55.369,5.77772569,33.48009593,298800.0,127291954.0
979,2007,JPN,60.11999161,5.77205776,32.22005596,282154.35,127770750.0
980,2008,JPN,77.78562545,7.077590651,31.36903576,298800.0,127704000.0
981,2009,JPN,49.50098024,3.125018062,33.82973934,265372.746,127557958.0
982,2010,JPN,62.7780519,3.537880178,31.96277143,248727.096,127450459.0
983,2011,JPN,85.17070839,3.023886476,32.41137172,249000.0,127817277.0
984,2012,JPN,83.75446549,1.995052136,31.46799077,249000.0,127561489.0
985,2013,JPN,80.31953005,2.740399897,30.14857816,232354.35,127338621.0
986,1980,KWT,75.97401,5.689913502,78.30296497,84100000.0,1375710.0
987,1981,KWT,67.14143,6.409008439,56.28613313,56900000.0,1452275.0
988,1982,KWT,58.02282,6.56332173,41.11321542,41600000.0,1526527.0
989,1983,KWT,50.38642,5.775166667,48.45461088,53300000.0,1592228.0
990,1984,KWT,45.81844,5.424973629,51.87376622,58900000.0,1653225.0
991,1985,KWT,43.43477,5.097799578,52.00001896,53800000.0,1715544.0
992,1986,KWT,22.21579,4.36528903,50.80928577,71500000.0,1797784.0
993,1987,KWT,27.45986,3.06643038,29.32037949,52100000.0,1876277.0
994,1988,KWT,21.41834,2.703374473,41.53720399,63000000.0,1956172.0
995,1989,KWT,24.86816,2.587838608,50.08898149,68400000.0,2051594.0
996,1990,KWT,30.875,3.246745781,25.65533162,46800000.0,2116220.0
997,1991,KWT,24.95484,3.597694093,3.054206016,9215000.0,1366298.0
998,1992,KWT,23.38595,2.847906118,15.88187183,54600000.0,1363624.0
999,1993,KWT,20.01414,2.793740506,32.98542716,97200000.0,1365682.0
1000,1994,KWT,18.26323,2.489883966,36.65047491,104000000.0,1363057.0
1001,1995,KWT,19.09535,2.381257384,56.80823353,105000000.0,1797168.0
1002,1996,KWT,22.48449,2.29275211,56.80823353,105000000.0,1891651.0
1003,1997,KWT,20.3782,2.388709916,56.80823353,105000000.0,1985862.0
1004,1998,KWT,13.61725,2.089648734,58.02991703,108000000.0,2021349.0
1005,1999,KWT,18.55794,2.086514768,52.53234674,99500000.0,2102250.0
1006,2000,KWT,28.50001,3.703765823,58.64075878,106000000.0,2187588.0
1007,2001,KWT,23.698,3.844696203,65.97063054,99500000.0,2274201.0
1008,2002,KWT,23.71533,3.56332173,63.99151162,94300000.0,2333831.0
1009,2003,KWT,26.54107,5.920566456,73.8871062,106000000.0,2398853.0
1010,2004,KWT,34.29882,6.070709916,79.16475665,118000000.0,2456791.0
1011,2005,KWT,47.25731,9.00903903,99.61565211,126000000.0,2533723.0
1012,2006,KWT,55.369,5.77772569,94.4039723,126000000.0,2533312.0
1013,2007,KWT,60.11999161,5.77205776,87.80690925,122711975.3,2662966.0
1014,2008,KWT,77.78562545,7.077590651,91.50126456,128770279.3,2728041.0
1015,2009,KWT,49.50098024,3.125018062,77.11307097,117030000.0,2646286.0
1016,2010,KWT,62.7780519,3.537880178,78.83490536,114560465.8,2736732.0
1017,2011,KWT,85.17070839,3.023886476,90.70961886,126000822.1,2818042.0
1018,2012,KWT,83.75446549,1.995052136,103.8509666,131220278.9,3250496.0
1019,2013,KWT,80.31953005,2.740399897,109.0428562,131970000.0,3368572.0
1020,1980,MEX,75.97401,5.689913502,270.5871137,99900000.0,67556919.0
1021,1981,MEX,67.14143,6.409008439,291.3426439,120000000.0,69202782.0
1022,1982,MEX,58.02282,6.56332173,379.4674067,143000000.0,70759411.0
1023,1983,MEX,50.38642,5.775166667,354.6143534,140000000.0,72336338.0
1024,1984,MEX,45.81844,5.424973629,301.9716888,140000000.0,73901319.0
1025,1985,MEX,43.43477,5.097799578,288.0576212,136000000.0,75513670.0
1026,1986,MEX,22.21579,4.36528903,298.05978,126000000.0,77098956.0
1027,1987,MEX,27.45986,3.06643038,161.2620872,143000000.0,78617922.0
1028,1988,MEX,21.41834,2.703374473,161.2620872,143000000.0,80208931.0
1029,1989,MEX,24.86816,2.587838608,162.4837707,143000000.0,81767726.0
1030,1990,MEX,30.875,3.246745781,163.7054577,146000000.0,83203347.0
1031,1991,MEX,24.95484,3.597694093,166.0211273,154000000.0,84916756.0
1032,1992,MEX,23.38595,2.847906118,201.0686078,154000000.0,86472328.0
1033,1993,MEX,20.01414,2.793740506,196.7777657,154000000.0,87784223.0
1034,1994,MEX,18.26323,2.489883966,200.1482411,154000000.0,89656237.0
1035,1995,MEX,19.09535,2.381257384,196.4142419,151000000.0,91100029.0
1036,1996,MEX,22.48449,2.29275211,223.1868271,163000000.0,92644902.0
1037,1997,MEX,20.3782,2.388709916,230.2345667,170000000.0,93825985.0
1038,1998,MEX,13.61725,2.089648734,383.72778,174000000.0,95400592.0
1039,1999,MEX,18.55794,2.086514768,383.7172735,165000000.0,96522767.0
1040,2000,MEX,28.50001,3.703765823,375.8395228,171000000.0,97921907.0
1041,2001,MEX,23.698,3.844696203,271.9309391,156000000.0,98983553.0
1042,2002,MEX,23.71533,3.56332173,270.55875,158000000.0,100135971.0
1043,2003,MEX,26.54107,5.920566456,281.978267,168000000.0,101001366.0
1044,2004,MEX,34.29882,6.070709916,284.5181354,168000000.0,101981625.0
1045,2005,MEX,47.25731,9.00903903,295.8057112,166000000.0,103024445.0
1046,2006,MEX,55.369,5.77772569,341.8070309,162000000.0,103116096.0
1047,2007,MEX,60.11999161,5.77205776,350.812023,153170064.7,105280515.0
1048,2008,MEX,77.78562545,7.077590651,407.5929437,139016836.0,106350434.0
1049,2009,MEX,49.50098024,3.125018062,331.3836713,129550675.2,112033369.0
1050,2010,MEX,62.7780519,3.537880178,364.6922436,130532717.2,113423047.0
1051,2011,MEX,85.17070839,3.023886476,349.7037164,129292299.3,114793341.0
1052,2012,MEX,83.75446549,1.995052136,321.3231511,129106771.9,120847477.0
1053,2013,MEX,80.31953005,2.740399897,306.3214297,127580505.0,122332399.0
1054,1980,MYS,75.97401,5.689913502,16.44805287,13400000.0,13757910.0
1055,1981,MYS,67.14143,6.409008439,13.85435581,12600000.0,14122039.0
1056,1982,MYS,58.02282,6.56332173,17.42970732,14800000.0,14492760.0
1057,1983,MYS,50.38642,5.775166667,42.03218127,18700000.0,14865543.0
1058,1984,MYS,45.81844,5.424973629,63.85061595,21400000.0,15278161.0
1059,1985,MYS,43.43477,5.097799578,70.54691419,21800000.0,15685740.0
1060,1986,MYS,22.21579,4.36528903,94.87814612,24500000.0,16086760.0
1061,1987,MYS,27.45986,3.06643038,95.29123423,24000000.0,16497397.0
1062,1988,MYS,21.41834,2.703374473,100.177963,26100000.0,16934605.0
1063,1989,MYS,24.86816,2.587838608,106.8972179,28300000.0,17378434.0
1064,1990,MYS,30.875,3.246745781,108.729744,29900000.0,17850474.0
1065,1991,MYS,24.95484,3.597694093,107.9707829,31200000.0,18316395.0
1066,1992,MYS,23.38595,2.847906118,117.5022519,31700000.0,18805771.0
1067,1993,MYS,20.01414,2.793740506,151.0283956,31100000.0,19320963.0
1068,1994,MYS,18.26323,2.489883966,157.9164369,31700000.0,19845312.0
1069,1995,MYS,19.09535,2.381257384,239.5138804,34000000.0,20354479.0
1070,1996,MYS,22.48449,2.29275211,240.9826848,34400000.0,20897025.0
1071,1997,MYS,20.3782,2.388709916,272.6470822,35100000.0,21429926.0
1072,1998,MYS,13.61725,2.089648734,262.8508501,36900000.0,21972779.0
1073,1999,MYS,18.55794,2.086514768,279.0833453,35600000.0,22499466.0
1074,2000,MYS,28.50001,3.703765823,302.0820067,35500000.0,23037535.0
1075,2001,MYS,23.698,3.844696203,340.9362186,32800000.0,23501567.0
1076,2002,MYS,23.71533,3.56332173,429.6667167,34800000.0,24058699.0
1077,2003,MYS,26.54107,5.920566456,490.4256674,36700000.0,24399743.0
1078,2004,MYS,34.29882,6.070709916,485.675782,37600000.0,24911472.0
1079,2005,MYS,47.25731,9.00903903,500.7170858,31400000.0,25349440.0
1080,2006,MYS,55.369,5.77772569,463.1138264,30500000.0,25362170.0
1081,2007,MYS,60.11999161,5.77205776,469.7108894,29293257.89,26555654.0
1082,2008,MYS,77.78562545,7.077590651,501.3767921,30318458.62,27014337.0
1083,2009,MYS,49.50098024,3.125018062,497.4185543,28777690.45,27949395.0
1084,2010,MYS,62.7780519,3.537880178,507.7759433,27587190.07,28401017.0
1085,2011,MYS,85.17070839,3.023886476,503.2239698,25494871.46,28859154.0
1086,2012,MYS,83.75446549,1.995052136,508.9634146,29160893.48,29239927.0
1087,2013,MYS,80.31953005,2.740399897,517.2757141,28398961.45,29716965.0
1088,1980,NGA,75.97401,5.689913502,161.8188898,104000000.0,68420271.0
1089,1981,NGA,67.14143,6.409008439,140.086258,70900000.0,70426872.0
1090,1982,NGA,58.02282,6.56332173,122.5754757,63600000.0,72251808.0
1091,1983,NGA,50.38642,5.775166667,103.7298465,61000000.0,74273587.0
1092,1984,NGA,45.81844,5.424973629,111.0411235,69200000.0,76227252.0
1093,1985,NGA,43.43477,5.097799578,126.8866303,74200000.0,78351779.0
1094,1986,NGA,22.21579,4.36528903,128.0414664,72800000.0,80760646.0
1095,1987,NGA,27.45986,3.06643038,18.32523675,65200000.0,82875969.0
1096,1988,NGA,21.41834,2.703374473,22.60112637,71400000.0,85131962.0
1097,1989,NGA,24.86816,2.587838608,25.65533249,84500000.0,88198632.0
1098,1990,NGA,30.875,3.246745781,24.43364812,89200000.0,90492570.0
1099,1991,NGA,24.95484,3.597694093,30.06531269,93100000.0,93047600.0
1100,1992,NGA,23.38595,2.847906118,30.20820067,96300000.0,95949898.0
1101,1993,NGA,20.01414,2.793740506,34.50534663,97100000.0,98639311.0
1102,1994,NGA,18.26323,2.489883966,31.0886428,97000000.0,101157957.0
1103,1995,NGA,19.09535,2.381257384,30.47506499,97500000.0,103582780.0
1104,1996,NGA,22.48449,2.29275211,30.59063615,105000000.0,106362470.0
1105,1997,NGA,20.3782,2.388709916,37.58164086,113000000.0,109223653.0
1106,1998,NGA,13.61725,2.089648734,31.15290464,106000000.0,111882335.0
1107,1999,NGA,18.55794,2.086514768,36.65047491,99200000.0,114696595.0
1108,2000,NGA,28.50001,3.703765823,65.9708543,103000000.0,117591480.0
1109,2001,NGA,23.698,3.844696203,259.264578,112000000.0,120415772.0
1110,2002,NGA,23.71533,3.56332173,251.3481024,105000000.0,123060850.0
1111,2003,NGA,26.54107,5.920566456,290.2707744,113000000.0,126071795.0
1112,2004,NGA,34.29882,6.070709916,299.5066626,116000000.0,128577889.0
1113,2005,NGA,47.25731,9.00903903,358.2205238,131000000.0,131442813.0
1114,2006,NGA,55.369,5.77772569,407.6984967,122000000.0,131419169.0
1115,2007,NGA,60.11999161,5.77205776,451.2391129,117012263.2,147721843.0
1116,2008,NGA,77.78562545,7.077590651,479.1974661,107838906.5,151212254.0
1117,2009,NGA,49.50098024,3.125018062,374.1656262,109973902.2,154488072.0
1118,2010,NGA,62.7780519,3.537880178,446.75311,122271961.4,158423182.0
1119,2011,NGA,85.17070839,3.023886476,448.1384933,125759326.0,162470737.0
1120,2012,NGA,83.75446549,1.995052136,559.7344119,125496000.0,168833776.0
1121,2013,NGA,80.31953005,2.740399897,525.2977427,117895019.0,173615345.0
1122,1980,NLD,75.97401,5.689913502,600.4674872,1280000.0,14142657.0
1123,1981,NLD,67.14143,6.409008439,579.9430994,1348000.0,14256565.0
1124,1982,NLD,58.02282,6.56332173,448.0378789,1637000.0,14298832.0
1125,1983,NLD,50.38642,5.775166667,477.433229,2589000.0,14381605.0
1126,1984,NLD,45.81844,5.424973629,482.1593892,3102000.0,14421020.0
1127,1985,NLD,43.43477,5.097799578,503.5803291,3728000.0,14505966.0
1128,1986,NLD,22.21579,4.36528903,418.111952,4628000.0,14523892.0
1129,1987,NLD,27.45986,3.06643038,381.1649352,4291000.0,14661345.0
1130,1988,NLD,21.41834,2.703374473,338.4060477,3909000.0,14768726.0
1131,1989,NLD,24.86816,2.587838608,367.1155863,3391000.0,14844649.0
1132,1990,NLD,30.875,3.246745781,370.1697942,3533000.0,14959240.0
1133,1991,NLD,24.95484,3.597694093,502.9425864,3258000.0,15081430.0
1134,1992,NLD,23.38595,2.847906118,504.4008843,2845000.0,15169282.0
1135,1993,NLD,20.01414,2.793740506,463.6105677,2672000.0,15270521.0
1136,1994,NLD,18.26323,2.489883966,435.6339412,3437000.0,15374978.0
1137,1995,NLD,19.09535,2.381257384,439.651615,2721000.0,15462931.0
1138,1996,NLD,22.48449,2.29275211,497.5926922,2221000.0,15510899.0
1139,1997,NLD,20.3782,2.388709916,440.2756993,2069000.0,15599647.0
1140,1998,NLD,13.61725,2.089648734,417.220303,1714000.0,15694320.0
1141,1999,NLD,18.55794,2.086514768,392.2527292,1594000.0,15812470.0
1142,2000,NLD,28.50001,3.703765823,350.0120383,1443000.0,15925798.0
1143,2001,NLD,23.698,3.844696203,514.5313358,392260.158,16052354.0
1144,2002,NLD,23.71533,3.56332173,500.3146659,277379.028,16157709.0
1145,2003,NLD,26.54107,5.920566456,481.2623478,357182.034,16187232.0
1146,2004,NLD,34.29882,6.070709916,567.5057521,228318.06,16278341.0
1147,2005,NLD,47.25731,9.00903903,518.4961717,236993.22,16329006.0
1148,2006,NLD,55.369,5.77772569,510.1244977,136847.91,16334595.0
1149,2007,NLD,60.11999161,5.77205776,502.4323222,232217.898,16381696.0
1150,2008,NLD,77.78562545,7.077590651,553.1637371,324244.314,16445593.0
1151,2009,NLD,49.50098024,3.125018062,520.2575866,364972.746,16530388.0
1152,2010,NLD,62.7780519,3.537880178,585.1331046,386666.124,16615394.0
1153,2011,NLD,85.17070839,3.023886476,532.9239476,635120.316,16696000.0
1154,2012,NLD,83.75446549,1.995052136,531.3406525,547800.0,16754962.0
1155,2013,NLD,80.31953005,2.740399897,570.1247871,584502.102,16804432.0
1156,1980,NOR,75.97401,5.689913502,186.4495561,24600000.0,4086534.0
1157,1981,NOR,67.14143,6.409008439,185.2430632,23500000.0,4106167.0
1158,1982,NOR,58.02282,6.56332173,229.4017539,24500000.0,4119007.0
1159,1983,NOR,50.38642,5.775166667,229.5803639,30500000.0,4123823.0
1160,1984,NOR,45.81844,5.424973629,242.6083859,33800000.0,4145607.0
1161,1985,NOR,43.43477,5.097799578,244.4154986,37000000.0,4145219.0
1162,1986,NOR,22.21579,4.36528903,259.9563178,40500000.0,4154055.0
1163,1987,NOR,27.45986,3.06643038,181.4198483,49500000.0,4192722.0
1164,1988,NOR,21.41834,2.703374473,182.0306892,56200000.0,4213762.0
1165,1989,NOR,24.86816,2.587838608,188.1391015,74500000.0,4220204.0
1166,1990,NOR,30.875,3.246745781,169.8138643,81700000.0,4242989.0
1167,1991,NOR,24.95484,3.597694093,193.4955447,93300000.0,4254776.0
1168,1992,NOR,23.38595,2.847906118,197.8010958,107000000.0,4289857.0
1169,1993,NOR,20.01414,2.793740506,204.4979194,114000000.0,4302469.0
1170,1994,NOR,18.26323,2.489883966,221.1569772,129000000.0,4335407.0
1171,1995,NOR,19.09535,2.381257384,231.8420565,139000000.0,4362189.0
1172,1996,NOR,22.48449,2.29275211,304.3787209,156000000.0,4378382.0
1173,1997,NOR,20.3782,2.388709916,335.0155855,157000000.0,4408218.0
1174,1998,NOR,13.61725,2.089648734,341.9414501,150000000.0,4420559.0
1175,1999,NOR,18.55794,2.086514768,366.3290668,149000000.0,4466855.0
1176,2000,NOR,28.50001,3.703765823,329.8542606,161000000.0,4495803.0
1177,2001,NOR,23.698,3.844696203,623.884253,161000000.0,4518045.0
1178,2002,NOR,23.71533,3.56332173,697.9033005,156000000.0,4541710.0
1179,2003,NOR,26.54107,5.920566456,780.2346474,151000000.0,4567208.0
1180,2004,NOR,34.29882,6.070709916,842.7748051,147000000.0,4594515.0
1181,2005,NOR,47.25731,9.00903903,862.8958474,134000000.0,4623234.0
1182,2006,NOR,55.369,5.77772569,854.3196655,124000000.0,4625437.0
1183,2007,NOR,60.11999161,5.77205776,901.8185195,113057079.0,4709153.0
1184,2008,NOR,77.78562545,7.077590651,931.8351564,108661422.7,4768212.0
1185,2009,NOR,49.50098024,3.125018062,953.4075525,102957748.1,4828726.0
1186,2010,NOR,62.7780519,3.537880178,981.3131293,93090253.06,4889252.0
1187,2011,NOR,85.17070839,3.023886476,970.5599165,87261606.78,4952000.0
1188,2012,NOR,83.75446549,1.995052136,760.0674266,80010639.13,5018573.0
1189,2013,NOR,80.31953005,2.740399897,717.3382482,76189088.23,5079623.0
1190,1980,NZL,75.97401,5.689913502,9.253572878,315000.0,3116109.0
1191,1981,NZL,67.14143,6.409008439,9.907250379,412000.0,3147298.0
1192,1982,NZL,58.02282,6.56332173,16.94395823,648000.0,3181618.0
1193,1983,NZL,50.38642,5.775166667,18.58489363,637000.0,3220004.0
1194,1984,NZL,45.81844,5.424973629,23.28618845,811000.0,3251456.0
1195,1985,NZL,43.43477,5.097799578,25.36454319,993000.0,3283407.0
1196,1986,NZL,22.21579,4.36528903,29.50934535,1732000.0,3278516.0
1197,1987,NZL,27.45986,3.06643038,28.48619034,1259000.0,3303102.0
1198,1988,NZL,21.41834,2.703374473,31.19668433,1511000.0,3350486.0
1199,1989,NZL,24.86816,2.587838608,32.00445671,1697000.0,3398689.0
1200,1990,NZL,30.875,3.246745781,28.01987821,1767000.0,3449651.0
1201,1991,NZL,24.95484,3.597694093,36.16536879,1849000.0,3485861.0
1202,1992,NZL,23.38595,2.847906118,34.9613274,1739000.0,3530628.0
1203,1993,NZL,20.01414,2.793740506,37.21181314,1842000.0,3571519.0
1204,1994,NZL,18.26323,2.489883966,32.68142355,1772000.0,3620894.0
1205,1995,NZL,19.09535,2.381257384,32.99871893,1475000.0,3673707.0
1206,1996,NZL,22.48449,2.29275211,37.48077875,1950000.0,3733212.0
1207,1997,NZL,20.3782,2.388709916,40.18094137,2587000.0,3781547.0
1208,1998,NZL,13.61725,2.089648734,35.18616585,2054000.0,3813974.0
1209,1999,NZL,18.55794,2.086514768,40.97312916,1811000.0,3833572.0
1210,2000,NZL,28.50001,3.703765823,42.78444448,1608000.0,3845044.0
1211,2001,NZL,23.698,3.844696203,42.72258034,1651586.0,3867028.0
1212,2002,NZL,23.71533,3.56332173,40.45978864,1535455.0,3937588.0
1213,2003,NZL,26.54107,5.920566456,30.82147859,1188317.0,4010662.0
1214,2004,NZL,34.29882,6.070709916,28.26181812,1040050.0,4063716.0
1215,2005,NZL,47.25731,9.00903903,26.47401497,959165.0,4093698.0
1216,2006,NZL,55.369,5.77772569,27.1403174,954800.0,4112039.0
1217,2007,NZL,60.11999161,5.77205776,30.24093704,2048622.0,4228300.0
1218,2008,NZL,77.78562545,7.077590651,29.04686769,2987320.0,4268900.0
1219,2009,NZL,49.50098024,3.125018062,28.18265337,2783206.0,4315800.0
1220,2010,NZL,62.7780519,3.537880178,33.20301928,2641310.328,4367800.0
1221,2011,NZL,85.17070839,3.023886476,29.91768188,2306899.842,4405200.0
1222,2012,NZL,83.75446549,1.995052136,31.08536111,2045745.654,4408100.0
1223,2013,NZL,80.31953005,2.740399897,31.43500639,1756234.35,4442100.0
1224,1980,OMN,75.97401,5.689913502,17.98795106,14000000.0,1187376.0
1225,1981,OMN,67.14143,6.409008439,20.34052466,16300000.0,1252753.0
1226,1982,OMN,58.02282,6.56332173,20.19868732,16700000.0,1319921.0
1227,1983,OMN,50.38642,5.775166667,24.3662535,19300000.0,1389816.0
1228,1984,OMN,45.81844,5.424973629,26.91057016,20700000.0,1459617.0
1229,1985,OMN,43.43477,5.097799578,27.47266627,24700000.0,1527687.0
1230,1986,OMN,22.21579,4.36528903,31.83460212,27800000.0,1593375.0
1231,1987,OMN,27.45986,3.06643038,14.04934887,29000000.0,1653562.0
1232,1988,OMN,21.41834,2.703374473,14.04934887,30900000.0,1715119.0
1233,1989,OMN,24.86816,2.587838608,14.66018975,32100000.0,1778063.0
1234,1990,OMN,30.875,3.246745781,15.88187183,34200000.0,1842696.0
1235,1991,OMN,24.95484,3.597694093,15.88187183,35300000.0,1909199.0
1236,1992,OMN,23.38595,2.847906118,17.71439571,37000000.0,1979234.0
1237,1993,OMN,20.01414,2.793740506,17.10355533,38800000.0,2045753.0
1238,1994,OMN,18.26323,2.489883966,17.71439571,40500000.0,2114243.0
1239,1995,OMN,19.09535,2.381257384,25.0444926,42800000.0,2178406.0
1240,1996,OMN,22.48449,2.29275211,26.87701512,44400000.0,2239709.0
1241,1997,OMN,20.3782,2.388709916,30.54206016,44900000.0,2300279.0
1242,1998,OMN,13.61725,2.089648734,31.76374366,44700000.0,2352422.0
1243,1999,OMN,18.55794,2.086514768,33.59626891,45000000.0,2400748.0
1244,2000,OMN,28.50001,3.703765823,51.31066324,47600000.0,2446461.0
1245,2001,OMN,23.698,3.844696203,136.427264,45500000.0,2471897.0
1246,2002,OMN,23.71533,3.56332173,142.8264151,44700000.0,2492050.0
1247,2003,OMN,26.54107,5.920566456,164.26687,40800000.0,2502765.0
1248,2004,OMN,34.29882,6.070709916,181.419234,37400000.0,2525172.0
1249,2005,OMN,47.25731,9.00903903,158.3295133,38600000.0,2561796.0
1250,2006,OMN,55.369,5.77772569,196.4605377,36700000.0,2563092.0
1251,2007,OMN,60.11999161,5.77205776,199.8910105,35375874.71,2726301.0
1252,2008,OMN,77.78562545,7.077590651,199.5611574,37714589.29,2785361.0
1253,2009,OMN,49.50098024,3.125018062,204.9377647,40463219.11,2712141.0
1254,2010,OMN,62.7780519,3.537880178,219.6821997,43056477.42,2782435.0
1255,2011,OMN,85.17070839,3.023886476,216.1857563,44106959.62,2846145.0
1256,2012,OMN,83.75446549,1.995052136,247.6735373,45744701.84,3314001.0
1257,2013,OMN,80.31953005,2.740399897,255.3063402,46808133.03,3632444.0
1258,1980,PAK,75.97401,5.689913502,47.93471575,476000.0,82646081.0
1259,1981,PAK,67.14143,6.409008439,54.84149359,474000.0,85246738.0
1260,1982,PAK,58.02282,6.56332173,55.80178489,529000.0,87520905.0
1261,1983,PAK,50.38642,5.775166667,59.90491139,632000.0,89982055.0
1262,1984,PAK,45.81844,5.424973629,59.83014035,651000.0,92474664.0
1263,1985,PAK,43.43477,5.097799578,62.44870273,1278000.0,94770282.0
1264,1986,PAK,22.21579,4.36528903,65.6088736,1926000.0,97130118.0
1265,1987,PAK,27.45986,3.06643038,56.19739374,2013000.0,100081634.0
1266,1988,PAK,21.41834,2.703374473,59.86244249,2189000.0,102628294.0
1267,1989,PAK,24.86816,2.587838608,64.74917124,2290000.0,104892938.0
1268,1990,PAK,30.875,3.246745781,68.41421584,2619000.0,108246130.0
1269,1991,PAK,24.95484,3.597694093,91.53446225,3151000.0,110775811.0
1270,1992,PAK,23.38595,2.847906118,95.03311655,3014000.0,113442215.0
1271,1993,PAK,20.01414,2.793740506,95.93036903,2937000.0,116322309.0
1272,1994,PAK,18.26323,2.489883966,101.5849508,2774000.0,119343856.0
1273,1995,PAK,19.09535,2.381257384,102.6292939,2664000.0,122656893.0
1274,1996,PAK,22.48449,2.29275211,109.0571518,2850000.0,125163762.0
1275,1997,PAK,20.3782,2.388709916,112.5410971,2753000.0,128679405.0
1276,1998,PAK,13.61725,2.089648734,120.727738,2678000.0,131324207.0
1277,1999,PAK,18.55794,2.086514768,142.9531232,2733000.0,135012646.0
1278,2000,PAK,28.50001,3.703765823,115.4489923,2825000.0,138302397.0
1279,2001,PAK,23.698,3.844696203,163.5411931,2981526.0,141471309.0
1280,2002,PAK,23.71533,3.56332173,173.8985821,3200546.4,145024467.0
1281,2003,PAK,26.54107,5.920566456,189.995416,2988000.0,148489540.0
1282,2004,PAK,34.29882,6.070709916,204.5089547,3087600.0,151981355.0
1283,2005,PAK,47.25731,9.00903903,226.9389691,3268169.322,156168893.0
